valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,prix_m2,jour,mois,annee,arrondissement
406450.0,29.0,1.0,2.384392,48.85345,14015.51724137931,15,11,2024,11
435550.0,40.0,3.0,2.296206,48.838805,10888.75,31,10,2024,15
1234325.0,82.0,4.0,2.304633,48.847661,15052.743902439024,7,11,2024,15
227770.0,23.0,2.0,2.383701,48.849938,9903.04347826087,25,10,2024,12
290000.0,32.0,2.0,2.394994,48.85379,9062.5,19,11,2024,11
198000.0,55.0,2.0,2.261203,48.851282,3600.0,25,10,2024,16
822600.0,75.0,4.0,2.266709,48.856106,10968.0,8,11,2024,16
285000.0,37.0,1.0,2.309321,48.842754,7702.7027027027025,30,10,2024,15
430000.0,63.0,3.0,2.312597,48.826382,6825.396825396825,4,11,2024,14
1028846.1,93.0,3.0,2.274015,48.852508,11062.86129032258,4,11,2024,16
925000.0,99.0,2.0,2.37307,48.848011,9343.434343434343,12,11,2024,12
237000.0,72.0,3.0,2.309648,48.84658,3291.6666666666665,19,11,2024,15
190000.0,20.0,1.0,2.267344,48.859878,9500.0,6,11,2024,16
230000.0,50.0,3.0,2.372289,48.855661,4600.0,25,10,2024,11
315000.0,29.0,2.0,2.282244,48.874338,10862.068965517241,13,11,2024,16
600000.0,67.0,3.0,2.257869,48.843899,8955.223880597016,14,11,2024,16
375890.0,35.0,2.0,2.269032,48.850245,10739.714285714286,4,11,2024,16
570000.0,50.0,3.0,2.386512,48.84098,11400.0,4,11,2024,12
230000.0,25.0,1.0,2.320427,48.861846,9200.0,7,11,2024,7
335800.0,33.0,2.0,2.396764,48.851276,10175.757575757576,5,11,2024,11
360000.0,37.0,2.0,2.374206,48.84885,9729.72972972973,5,11,2024,12
550000.0,94.0,4.0,2.283358,48.848618,5851.063829787234,13,11,2024,15
275500.0,34.0,2.0,2.408928,48.846263,8102.941176470588,7,11,2024,12
1160000.0,104.0,3.0,2.27423,48.868256,11153.846153846154,14,11,2024,16
203000.0,17.0,1.0,2.334225,48.82733,11941.176470588236,31,10,2024,14
203000.0,17.0,1.0,2.334225,48.82733,11941.176470588236,31,10,2024,14
300000.0,50.0,2.0,2.358681,48.826923,6000.0,14,11,2024,13
678000.0,86.0,4.0,2.361003,48.834867,7883.720930232558,8,11,2024,13
500000.0,84.0,4.0,2.401661,48.839033,5952.380952380952,9,11,2024,12
350000.0,34.0,2.0,2.385392,48.85031,10294.117647058823,13,11,2024,11
212000.0,20.0,1.0,2.352342,48.847863,10600.0,8,11,2024,5
530000.0,45.0,2.0,2.276576,48.862407,11777.777777777777,15,11,2024,16
465000.0,44.0,2.0,2.298001,48.836272,10568.181818181818,15,11,2024,15
720000.0,39.0,1.0,2.259278,48.837659,18461.53846153846,18,11,2024,16
720000.0,41.0,2.0,2.259278,48.837659,17560.975609756097,18,11,2024,16
423810.0,62.0,3.0,2.263132,48.856588,6835.645161290323,18,11,2024,16
450000.0,48.0,2.0,2.408076,48.839605,9375.0,8,11,2024,12
385000.0,45.0,2.0,2.373065,48.828783,8555.555555555555,5,11,2024,13
175000.0,21.0,1.0,2.39723,48.851416,8333.333333333334,18,11,2024,11
320000.0,32.0,1.0,2.291866,48.871624,10000.0,12,11,2024,16
325000.0,34.0,2.0,2.326275,48.830644,9558.823529411764,4,11,2024,14
330000.0,44.0,2.0,2.347151,48.826389,7500.0,30,10,2024,13
500000.0,52.0,2.0,2.29202,48.837564,9615.384615384615,24,10,2024,15
170500.0,18.0,1.0,2.279373,48.84331,9472.222222222223,29,10,2024,15
700000.0,59.0,2.0,2.319815,48.848602,11864.406779661016,18,11,2024,7
232000.0,25.0,1.0,2.325102,48.825224,9280.0,14,11,2024,14
445000.0,51.0,3.0,2.323166,48.829593,8725.490196078432,18,11,2024,14
233391.0,26.0,2.0,2.334068,48.82673,8976.576923076924,13,11,2024,14
120000.0,22.0,1.0,2.374552,48.85653,5454.545454545455,7,11,2024,11
442920.0,51.0,2.0,2.282463,48.845138,8684.70588235294,6,11,2024,15
342500.0,36.0,2.0,2.396147,48.834514,9513.888888888889,19,11,2024,12
500000.0,53.0,2.0,2.374876,48.868136,9433.962264150943,31,10,2024,11
1413400.0,100.0,3.0,2.2761,48.864802,14134.0,5,11,2024,16
742000.0,58.0,3.0,2.349841,48.849458,12793.103448275862,15,11,2024,5
936700.0,80.0,4.0,2.295609,48.846211,11708.75,31,10,2024,15
1096000.0,88.0,3.0,2.352327,48.845957,12454.545454545454,5,11,2024,5
310000.0,20.0,1.0,2.26303,48.847455,15500.0,31,10,2024,16
260000.0,30.0,1.0,2.370599,48.829352,8666.666666666666,6,11,2024,13
470000.0,63.0,3.0,2.34463,48.835641,7460.31746031746,6,11,2024,13
285000.0,35.0,2.0,2.386707,48.84062,8142.857142857143,7,11,2024,12
770000.0,76.0,4.0,2.378948,48.849199,10131.578947368422,14,11,2024,12
443000.0,37.0,2.0,2.286642,48.869127,11972.972972972973,5,11,2024,16
750000.0,70.0,2.0,2.331245,48.844124,10714.285714285714,6,11,2024,6
214000.0,24.0,1.0,2.34988,48.826925,8916.666666666666,8,11,2024,13
429000.0,50.0,2.0,2.352758,48.83357,8580.0,8,11,2024,13
921050.0,75.0,4.0,2.348708,48.838938,12280.666666666666,19,11,2024,5
1137700.0,87.0,3.0,2.351232,48.847576,13077.011494252874,6,11,2024,5
558000.0,33.0,2.0,2.319624,48.853181,16909.090909090908,18,11,2024,7
1890000.0,122.0,5.0,2.283231,48.865181,15491.803278688525,18,11,2024,16
160000.0,22.0,1.0,2.330888,48.824965,7272.727272727273,30,10,2024,14
620000.0,57.0,4.0,2.350553,48.839185,10877.192982456141,13,11,2024,5
360877.0,43.0,2.0,2.409148,48.844018,8392.488372093023,7,11,2024,12
271000.0,30.0,2.0,2.260719,48.837194,9033.333333333334,7,11,2024,16
150000.0,20.0,2.0,2.386629,48.86011,7500.0,20,11,2024,11
660195.0,59.0,2.0,2.294066,48.869395,11189.745762711864,7,11,2024,16
315000.0,24.0,1.0,2.259927,48.843864,13125.0,4,11,2024,16
280000.0,30.0,2.0,2.288145,48.867284,9333.333333333334,12,11,2024,16
731000.0,64.0,4.0,2.374478,48.847403,11421.875,21,10,2024,12
205000.0,22.0,1.0,2.381864,48.858731,9318.181818181818,8,11,2024,11
175000.0,16.0,1.0,2.289048,48.835447,10937.5,19,11,2024,15
222000.0,16.0,2.0,2.371126,48.853152,13875.0,22,11,2024,11
800000.0,49.0,1.0,2.294862,48.865557,16326.530612244898,22,11,2024,16
355000.0,32.0,1.0,2.276652,48.865463,11093.75,31,10,2024,16
760000.0,80.0,4.0,2.398117,48.838339,9500.0,20,11,2024,12
295750.0,35.0,2.0,2.303129,48.831776,8450.0,29,10,2024,15
295270.0,29.0,1.0,2.297128,48.845011,10181.724137931034,12,11,2024,15
1280000.0,77.0,4.0,2.332769,48.852191,16623.376623376622,18,11,2024,6
120000.0,19.0,0.0,2.384005,48.850689,6315.789473684211,5,11,2024,11
303250.0,22.0,1.0,2.292766,48.869752,13784.09090909091,31,10,2024,16
640000.0,65.0,3.0,2.329546,48.831625,9846.153846153846,8,11,2024,14
209811.0,30.0,2.0,2.392414,48.836459,6993.7,23,10,2024,12
1410000.0,80.0,3.0,2.33826,48.853046,17625.0,15,11,2024,6
298151.0,19.0,1.0,2.321044,48.847,15692.157894736842,22,10,2024,6
950000.0,60.0,3.0,2.355631,48.84553,15833.333333333334,24,10,2024,5
425000.0,40.0,3.0,2.278067,48.83768,10625.0,13,11,2024,15
458850.0,45.0,2.0,2.294727,48.85346,10196.666666666666,6,11,2024,15
298000.0,28.0,2.0,2.342409,48.853693,10642.857142857143,15,11,2024,6
402000.0,70.0,3.0,2.271104,48.846876,5742.857142857143,13,11,2024,16
1445000.0,96.0,5.0,2.300875,48.856842,15052.083333333334,14,11,2024,7
575631.0,50.0,3.0,2.385866,48.858715,11512.62,30,10,2024,11
160000.0,18.0,1.0,2.360727,48.822774,8888.888888888889,15,11,2024,13
682000.0,80.0,4.0,2.40212,48.839858,8525.0,20,11,2024,12
158625.0,52.0,3.0,2.324182,48.827049,3050.480769230769,21,11,2024,14
645000.0,57.0,3.0,2.379284,48.860243,11315.78947368421,5,11,2024,11
313593.0,42.0,2.0,2.30831,48.8385,7466.5,21,11,2024,15
300000.0,20.0,1.0,2.347364,48.830647,15000.0,22,11,2024,13
410000.0,36.0,1.0,2.344623,48.852061,11388.888888888889,15,11,2024,5
279000.0,25.0,2.0,2.294586,48.835754,11160.0,15,11,2024,15
1112500.0,107.0,4.0,2.403652,48.846656,10397.196261682244,12,11,2024,12
816470.0,80.0,2.0,2.25791,48.844327,10205.875,5,11,2024,16
495000.0,57.0,3.0,2.309747,48.84385,8684.21052631579,25,10,2024,15
245000.0,25.0,1.0,2.295625,48.834809,9800.0,21,11,2024,15
526100.0,40.0,2.0,2.299019,48.851347,13152.5,13,11,2024,15
201500.0,18.0,1.0,2.340678,48.839452,11194.444444444445,13,11,2024,5
409000.0,38.0,2.0,2.302692,48.830807,10763.157894736842,28,10,2024,15
585000.0,72.0,3.0,2.25718,48.839429,8125.0,14,11,2024,16
440000.0,48.0,3.0,2.393207,48.838244,9166.666666666666,4,11,2024,12
285000.0,25.0,2.0,2.357229,48.834501,11400.0,18,11,2024,13
886300.0,100.0,4.0,2.37451,48.84671,8863.0,29,10,2024,12
468000.0,40.0,3.0,2.357426,48.832795,11700.0,13,11,2024,13
468000.0,29.0,2.0,2.357426,48.832795,16137.931034482759,13,11,2024,13
357150.0,36.0,2.0,2.355075,48.821628,9920.833333333334,8,11,2024,13
700000.0,69.0,3.0,2.350843,48.825674,10144.927536231884,25,10,2024,13
95000.0,36.0,2.0,2.291844,48.84331,2638.8888888888887,7,11,2024,15
1580000.0,121.0,4.0,2.324091,48.844582,13057.851239669422,21,11,2024,6
400000.0,60.0,3.0,2.35607,48.820911,6666.666666666667,12,11,2024,13
1150000.0,74.0,2.0,2.395881,48.840157,15540.54054054054,4,11,2024,12
400000.0,39.0,1.0,2.269273,48.852345,10256.410256410256,8,11,2024,16
245000.0,28.0,2.0,2.357785,48.828148,8750.0,4,11,2024,13
241000.0,25.0,1.0,2.269062,48.849621,9640.0,14,11,2024,16
317850.0,42.0,2.0,2.317196,48.834776,7567.857142857143,13,11,2024,14
690000.0,100.0,5.0,2.392124,48.835455,6900.0,18,11,2024,12
716000.0,74.0,3.0,2.389925,48.847186,9675.675675675675,4,11,2024,12
326000.0,28.0,1.0,2.333383,48.856175,11642.857142857143,15,11,2024,6
560000.0,57.0,3.0,2.361565,48.824788,9824.561403508771,4,11,2024,13
250000.0,92.0,5.0,2.364576,48.821369,2717.391304347826,29,10,2024,13
393620.0,56.0,3.0,2.341024,48.823596,7028.928571428572,19,11,2024,14
1025000.0,59.0,2.0,2.266566,48.839249,17372.881355932204,12,11,2024,16
1025000.0,64.0,2.0,2.266566,48.839249,16015.625,12,11,2024,16
535000.0,62.0,3.0,2.291726,48.852052,8629.032258064517,14,11,2024,15
679246.0,57.0,2.0,2.263621,48.843704,11916.59649122807,13,11,2024,16
507500.0,46.0,3.0,2.297095,48.847875,11032.608695652174,15,11,2024,15
455000.0,54.0,3.0,2.378243,48.865041,8425.925925925925,29,10,2024,11
780000.0,69.0,3.0,2.288124,48.844597,11304.347826086956,20,11,2024,15
1000000.0,92.0,3.0,2.347081,48.840462,10869.565217391304,13,11,2024,5
803850.0,83.0,4.0,2.38504,48.85691,9684.939759036144,19,11,2024,11
270000.0,30.0,2.0,2.357929,48.826024,9000.0,18,11,2024,13
265000.0,31.0,2.0,2.359659,48.822979,8548.387096774193,12,11,2024,13
175000.0,22.0,1.0,2.333699,48.82824,7954.545454545455,18,11,2024,14
562000.0,71.0,3.0,2.405318,48.844303,7915.492957746479,8,11,2024,12
780000.0,60.0,3.0,2.353796,48.842554,13000.0,21,11,2024,5
285000.0,37.0,2.0,2.297471,48.848001,7702.7027027027025,8,11,2024,15
298700.0,30.0,1.0,2.298814,48.848109,9956.666666666666,8,11,2024,15
495000.0,30.0,1.0,2.302334,48.857798,16500.0,5,11,2024,7
700000.0,70.0,2.0,2.318182,48.849954,10000.0,19,11,2024,7
350000.0,50.0,3.0,2.292425,48.851324,7000.0,19,11,2024,15
312000.0,40.0,1.0,2.302311,48.836559,7800.0,15,11,2024,15
363000.0,40.0,2.0,2.370599,48.829352,9075.0,22,11,2024,13
741000.0,77.0,3.0,2.3805,48.863874,9623.376623376624,4,11,2024,11
485610.0,36.0,2.0,2.347754,48.837716,13489.166666666666,7,11,2024,5
335200.0,41.0,2.0,2.36396,48.821582,8175.609756097561,21,11,2024,13
550000.0,55.0,3.0,2.333459,48.830414,10000.0,15,11,2024,14
433320.0,52.0,2.0,2.260649,48.837985,8333.076923076924,15,11,2024,16
650000.0,86.0,3.0,2.315172,48.839522,7558.139534883721,15,11,2024,15
504000.0,55.0,2.0,2.386796,48.853256,9163.636363636364,5,11,2024,11
466670.0,60.0,3.0,2.30519,48.839228,7777.833333333333,20,11,2024,15
781300.0,55.0,2.0,2.285883,48.866159,14205.454545454546,6,11,2024,16
730000.0,69.0,4.0,2.373168,48.86824,10579.710144927536,29,10,2024,11
550000.0,73.0,3.0,2.350587,48.828816,7534.246575342466,20,11,2024,13
281610.0,26.0,2.0,2.278602,48.844778,10831.153846153846,19,11,2024,15
286000.0,44.0,2.0,2.302354,48.830344,6500.0,14,11,2024,15
390000.0,38.0,2.0,2.315183,48.832915,10263.157894736842,5,11,2024,14
830000.0,94.0,4.0,2.296582,48.833502,8829.787234042553,15,11,2024,15
350000.0,33.0,2.0,2.378877,48.86068,10606.060606060606,12,11,2024,11
490000.0,56.0,3.0,2.400369,48.846736,8750.0,25,11,2024,12
410000.0,28.0,2.0,2.337658,48.855054,14642.857142857143,20,11,2024,6
173000.0,38.0,2.0,2.330402,48.827086,4552.631578947368,20,11,2024,14
605000.0,62.0,2.0,2.262893,48.852779,9758.064516129032,30,10,2024,16
270000.0,40.0,1.0,2.260649,48.837985,6750.0,15,11,2024,16
575000.0,66.0,3.0,2.320007,48.839312,8712.121212121212,14,11,2024,14
187000.0,17.0,1.0,2.32823,48.826699,11000.0,13,11,2024,14
1120193.0,83.0,3.0,2.274707,48.863452,13496.301204819278,14,11,2024,16
278301.88,28.0,1.0,2.298814,48.848109,9939.352857142858,21,11,2024,15
450000.0,50.0,2.0,2.293718,48.836377,9000.0,20,11,2024,15
303890.0,28.0,2.0,2.290529,48.870701,10853.214285714286,12,11,2024,16
260900.0,30.0,2.0,2.384669,48.850934,8696.666666666666,15,11,2024,11
530000.0,51.0,2.0,2.288359,48.866506,10392.156862745098,14,11,2024,16
555000.0,50.0,2.0,2.371096,48.866822,11100.0,18,11,2024,11
1124200.0,75.0,4.0,2.307831,48.855141,14989.333333333334,20,11,2024,7
210000.0,25.0,2.0,2.391266,48.838363,8400.0,26,11,2024,12
365000.0,37.0,2.0,2.347977,48.823983,9864.864864864865,5,11,2024,13
302000.0,40.0,3.0,2.36314,48.842696,7550.0,15,11,2024,5
500000.0,50.0,2.0,2.298013,48.86749,10000.0,18,11,2024,16
336000.0,27.0,2.0,2.309702,48.843194,12444.444444444445,15,11,2024,15
476000.0,49.0,2.0,2.321624,48.83088,9714.285714285714,19,11,2024,14
447940.0,36.0,1.0,2.309591,48.848111,12442.777777777777,22,11,2024,7
132000.0,18.0,1.0,2.375741,48.855356,7333.333333333333,18,11,2024,11
215000.0,19.0,1.0,2.349861,48.841632,11315.78947368421,8,11,2024,5
600000.0,69.0,2.0,2.280759,48.846035,8695.652173913044,4,11,2024,15
830000.0,80.0,3.0,2.373199,48.86308,10375.0,26,11,2024,11
800000.0,98.0,4.0,2.260204,48.846368,8163.265306122449,25,11,2024,16
825000.0,74.0,3.0,2.340678,48.839452,11148.648648648648,28,10,2024,5
249000.0,32.0,2.0,2.353199,48.833795,7781.25,14,11,2024,13
315000.0,57.0,2.0,2.283915,48.83747,5526.315789473684,13,11,2024,15
660000.0,73.0,3.0,2.295765,48.84728,9041.09589041096,19,11,2024,15
374000.0,52.0,3.0,2.323769,48.825472,7192.307692307692,15,11,2024,14
180000.0,18.0,1.0,2.341315,48.835165,10000.0,12,11,2024,14
466500.0,70.0,4.0,2.323798,48.825362,6664.285714285715,8,11,2024,14
195000.0,21.0,1.0,2.296623,48.838906,9285.714285714286,15,11,2024,15
789000.0,57.0,2.0,2.323806,48.844686,13842.105263157895,21,11,2024,6
812000.0,81.0,4.0,2.392012,48.855197,10024.691358024691,22,11,2024,11
345000.0,42.0,1.0,2.376952,48.858641,8214.285714285714,19,11,2024,11
127900.0,15.0,1.0,2.354633,48.829151,8526.666666666666,7,11,2024,13
344867.0,37.0,1.0,2.383048,48.837745,9320.72972972973,15,11,2024,12
406000.0,28.0,1.0,2.326477,48.841215,14500.0,22,11,2024,14
300000.0,35.0,2.0,2.293686,48.849878,8571.42857142857,22,11,2024,15
465300.0,58.0,1.0,2.294727,48.85346,8022.413793103448,20,11,2024,15
816000.0,45.0,2.0,2.335013,48.832927,18133.333333333332,26,11,2024,14
432330.0,70.0,3.0,2.373669,48.825567,6176.142857142857,12,11,2024,13
450000.0,50.0,3.0,2.381791,48.858995,9000.0,14,11,2024,11
296650.0,24.0,1.0,2.375007,48.854116,12360.416666666666,13,11,2024,11
340322.0,49.0,2.0,2.296274,48.833958,6945.34693877551,22,11,2024,15
979091.0,90.0,4.0,2.288063,48.848191,10878.788888888888,25,11,2024,15
296923.0,33.0,2.0,2.391335,48.839625,8997.666666666666,18,11,2024,12
917800.0,66.0,3.0,2.307688,48.854875,13906.060606060606,20,11,2024,7
1290000.0,98.0,5.0,2.329661,48.844302,13163.265306122448,21,11,2024,6
255000.0,32.0,1.0,2.3689,48.83096,7968.75,15,11,2024,13
457000.0,56.0,3.0,2.278968,48.835506,8160.714285714285,26,11,2024,15
325655.0,31.0,2.0,2.315196,48.834747,10505.0,13,11,2024,14
892500.0,65.0,2.0,2.330546,48.85801,13730.76923076923,15,11,2024,7
500000.0,51.0,3.0,2.290368,48.847705,9803.921568627451,12,11,2024,15
753000.0,94.0,3.0,2.327321,48.82573,8010.63829787234,28,10,2024,14
280000.0,30.0,2.0,2.354778,48.824375,9333.333333333334,25,11,2024,13
325000.0,36.0,2.0,2.319127,48.833042,9027.777777777777,18,11,2024,14
587563.0,58.0,2.0,2.371307,48.828173,10130.396551724138,5,11,2024,13
337010.0,26.0,1.0,2.31434,48.839983,12961.923076923076,15,11,2024,15
1140000.0,72.0,4.0,2.262309,48.84811,15833.333333333334,8,11,2024,16
1140000.0,67.0,4.0,2.262309,48.84811,17014.925373134327,8,11,2024,16
550000.0,40.0,1.0,2.380776,48.850896,13750.0,18,11,2024,11
373000.0,35.0,2.0,2.380882,48.866262,10657.142857142857,19,11,2024,11
1260000.0,100.0,4.0,2.293946,48.855974,12600.0,20,11,2024,7
375000.0,61.0,2.0,2.286104,48.868981,6147.540983606557,22,11,2024,16
665000.0,75.0,3.0,2.395277,48.852005,8866.666666666666,30,10,2024,11
610000.0,73.0,4.0,2.392938,48.848505,8356.164383561643,21,11,2024,12
195000.0,29.0,2.0,2.362836,48.823395,6724.137931034483,28,11,2024,13
497500.0,56.0,1.0,2.392346,48.838634,8883.92857142857,12,11,2024,12
475000.0,65.0,3.0,2.408076,48.839605,7307.692307692308,7,11,2024,12
633900.0,58.0,3.0,2.379054,48.862673,10929.310344827587,31,10,2024,11
257550.0,25.0,1.0,2.375579,48.842018,10302.0,13,11,2024,12
946000.0,94.0,4.0,2.391659,48.85026,10063.829787234043,28,11,2024,11
280000.0,30.0,2.0,2.286876,48.839531,9333.333333333334,22,11,2024,15
545000.0,40.0,2.0,2.328602,48.823728,13625.0,15,11,2024,14
314030.0,32.0,1.0,2.380837,48.850664,9813.4375,27,11,2024,11
216000.0,30.0,2.0,2.332855,48.828882,7200.0,8,11,2024,14
209700.0,22.0,1.0,2.387962,48.848284,9531.818181818182,22,11,2024,12
420000.0,30.0,1.0,2.308436,48.858618,14000.0,8,11,2024,7
225000.0,105.0,5.0,2.258128,48.845537,2142.8571428571427,22,11,2024,16
260000.0,18.0,1.0,2.321128,48.835853,14444.444444444445,26,11,2024,14
485000.0,70.0,3.0,2.36863,48.828483,6928.571428571428,22,11,2024,13
213000.0,20.0,1.0,2.366703,48.868101,10650.0,13,11,2024,11
258000.0,30.0,2.0,2.324762,48.824438,8600.0,5,11,2024,14
270450.0,32.0,2.0,2.390456,48.8403,8451.5625,19,11,2024,12
427500.0,39.0,2.0,2.35196,48.843614,10961.538461538461,7,11,2024,5
357500.0,49.0,3.0,2.261564,48.837315,7295.918367346939,15,11,2024,16
1610000.0,106.0,5.0,2.342532,48.845829,15188.67924528302,15,11,2024,5
175000.0,17.0,2.0,2.400778,48.835032,10294.117647058823,20,11,2024,12
350000.0,36.0,2.0,2.371012,48.862879,9722.222222222223,5,11,2024,11
258000.0,30.0,3.0,2.316065,48.833436,8600.0,21,11,2024,14
534000.0,51.0,2.0,2.376153,48.864217,10470.588235294117,28,11,2024,11
284000.0,20.0,1.0,2.346231,48.849574,14200.0,21,11,2024,5
335000.0,20.0,1.0,2.318884,48.831901,16750.0,12,11,2024,14
1135000.0,107.0,4.0,2.306876,48.860066,10607.476635514018,21,11,2024,7
260000.0,30.0,1.0,2.358489,48.839905,8666.666666666666,20,11,2024,5
287000.0,27.0,1.0,2.279882,48.843603,10629.62962962963,19,11,2024,15
173900.0,17.0,2.0,2.382431,48.846527,10229.411764705883,4,11,2024,12
340000.0,52.0,2.0,2.28405,48.869527,6538.461538461538,25,11,2024,16
554600.0,57.0,2.0,2.258697,48.848963,9729.82456140351,24,7,2024,16
325000.0,34.0,1.0,2.271148,48.848597,9558.823529411764,19,11,2024,16
282500.0,31.0,1.0,2.351292,48.838393,9112.90322580645,22,11,2024,5
1000000.0,84.0,4.0,2.309362,48.846445,11904.761904761905,8,11,2024,15
1000000.0,80.0,4.0,2.309362,48.846445,12500.0,8,11,2024,15
390000.0,46.0,3.0,2.389988,48.840558,8478.260869565218,22,11,2024,12
425000.0,35.0,2.0,2.368606,48.858856,12142.857142857143,19,11,2024,11
420000.0,47.0,2.0,2.400008,48.839255,8936.170212765957,25,11,2024,12
928000.0,85.0,4.0,2.390875,48.853414,10917.64705882353,21,11,2024,11
650000.0,60.0,3.0,2.282895,48.86519,10833.333333333334,6,11,2024,16
240000.0,33.0,1.0,2.394933,48.838388,7272.727272727273,21,11,2024,12
380000.0,27.0,2.0,2.296018,48.852773,14074.074074074075,31,10,2024,15
667000.0,83.0,3.0,2.306581,48.846736,8036.144578313253,7,11,2024,15
688000.0,37.0,1.0,2.302829,48.831332,18594.594594594593,27,11,2024,15
688000.0,37.0,2.0,2.302829,48.831332,18594.594594594593,27,11,2024,15
950000.0,52.0,2.0,2.352907,48.833644,18269.23076923077,12,11,2024,13
305005.0,41.0,1.0,2.406822,48.845944,7439.1463414634145,7,11,2024,12
320000.0,91.0,3.0,2.378781,48.847043,3516.4835164835163,14,11,2024,12
312000.0,28.0,3.0,2.327856,48.831648,11142.857142857143,25,11,2024,14
612750.0,56.0,3.0,2.297397,48.868032,10941.964285714286,27,11,2024,16
295000.0,44.0,2.0,2.303409,48.832198,6704.545454545455,15,11,2024,15
350000.0,38.0,2.0,2.281327,48.873644,9210.526315789473,26,11,2024,16
500000.0,52.0,3.0,2.389035,48.839922,9615.384615384615,26,11,2024,12
151750.0,15.0,1.0,2.303512,48.857178,10116.666666666666,21,11,2024,7
345000.0,32.0,1.0,2.325597,48.842644,10781.25,15,11,2024,14
1305000.0,90.0,4.0,2.355168,48.849116,14500.0,22,11,2024,5
201500.0,20.0,1.0,2.37028,48.866565,10075.0,14,11,2024,11
180000.0,16.0,1.0,2.389,48.850247,11250.0,26,11,2024,11
550000.0,71.0,2.0,2.379724,48.856852,7746.478873239436,5,11,2024,11
242570.0,25.0,1.0,2.380301,48.856967,9702.8,27,11,2024,11
268000.0,29.0,1.0,2.370599,48.829352,9241.379310344828,21,11,2024,13
365000.0,50.0,2.0,2.295403,48.835104,7300.0,12,11,2024,15
348650.0,43.0,1.0,2.370297,48.830071,8108.139534883721,25,11,2024,13
543700.0,53.0,3.0,2.379074,48.853212,10258.490566037735,6,11,2024,11
290000.0,20.0,1.0,2.398565,48.836878,14500.0,27,11,2024,12
562500.0,74.0,3.0,2.380374,48.868411,7601.351351351352,26,11,2024,11
491400.0,46.0,2.0,2.276761,48.8445,10682.608695652174,27,11,2024,15
570000.0,80.0,4.0,2.325175,48.823936,7125.0,18,11,2024,14
960000.0,88.0,4.0,2.370263,48.868269,10909.09090909091,7,11,2024,11
337300.0,33.0,2.0,2.373974,48.867971,10221.212121212122,25,11,2024,11
307900.0,31.0,1.0,2.39512,48.841058,9932.258064516129,22,11,2024,12
252000.0,25.0,2.0,2.324146,48.83997,10080.0,20,11,2024,14
262000.0,32.0,2.0,2.316593,48.829999,8187.5,19,11,2024,14
225000.0,17.0,2.0,2.322995,48.834021,13235.29411764706,26,11,2024,14
250000.0,32.0,2.0,2.341163,48.823949,7812.5,28,11,2024,14
575000.0,67.0,3.0,2.277749,48.843418,8582.089552238805,29,11,2024,15
490000.0,54.0,2.0,2.376821,48.847301,9074.074074074075,15,11,2024,12
1124778.0,97.0,3.0,2.277185,48.856157,11595.649484536083,19,11,2024,16
462000.0,53.0,3.0,2.39052,48.852253,8716.981132075472,25,11,2024,11
270000.0,24.0,2.0,2.302758,48.857439,11250.0,7,11,2024,7
286000.0,30.0,2.0,2.376837,48.853104,9533.333333333334,31,10,2024,11
537100.0,51.0,2.0,2.395277,48.852005,10531.372549019608,5,11,2024,11
750000.0,74.0,4.0,2.279856,48.844457,10135.135135135135,25,11,2024,15
265000.0,25.0,1.0,2.290746,48.865432,10600.0,13,11,2024,16
235000.0,36.0,2.0,2.297745,48.8482,6527.777777777777,28,11,2024,15
327000.0,36.0,1.0,2.309933,48.834685,9083.333333333334,15,11,2024,15
508000.0,51.0,2.0,2.389045,48.851277,9960.78431372549,29,11,2024,11
284000.0,23.0,1.0,2.289752,48.870825,12347.826086956522,20,11,2024,16
164000.0,20.0,1.0,2.317561,48.82969,8200.0,19,11,2024,14
179000.0,18.0,1.0,2.339847,48.855774,9944.444444444445,6,11,2024,6
1010000.0,96.0,3.0,2.274104,48.858752,10520.833333333334,19,11,2024,16
480000.0,52.0,3.0,2.368196,48.864458,9230.76923076923,22,11,2024,11
680810.0,64.0,2.0,2.293261,48.848655,10637.65625,22,11,2024,15
641020.0,68.0,3.0,2.322418,48.825631,9426.764705882353,28,11,2024,14
200000.0,22.0,1.0,2.389361,48.83952,9090.90909090909,22,11,2024,12
269000.0,35.0,2.0,2.30304,48.828965,7685.714285714285,14,11,2024,15
1390000.0,114.0,3.0,2.296119,48.871908,12192.982456140351,26,11,2024,16
286000.0,38.0,2.0,2.28197,48.873513,7526.315789473684,20,11,2024,16
245000.0,36.0,2.0,2.401421,48.84139,6805.555555555556,6,11,2024,12
260000.0,35.0,1.0,2.294698,48.841353,7428.571428571428,27,11,2024,15
757500.0,62.0,3.0,2.294698,48.841353,12217.741935483871,29,11,2024,15
188000.0,21.0,1.0,2.405054,48.837899,8952.380952380952,28,11,2024,12
1685000.0,120.0,4.0,2.270776,48.844019,14041.666666666666,15,11,2024,16
352000.0,42.0,2.0,2.289562,48.842372,8380.952380952382,18,11,2024,15
184322.55,23.0,1.0,2.280043,48.842048,8014.0239130434775,7,11,2024,15
360000.0,39.0,2.0,2.291142,48.870855,9230.76923076923,21,11,2024,16
575000.0,86.0,3.0,2.299023,48.864452,6686.046511627907,18,11,2024,16
575000.0,52.0,3.0,2.299023,48.864452,11057.692307692309,18,11,2024,16
